"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorEqual record1Value","[0] BookTitleComparatorEqual record2Value","[0] BookTitleComparatorEqual record1PreprocessedValue","[0] BookTitleComparatorEqual record2PreprocessedValue","[0] BookTitleComparatorEqual similarity","[0] BookTitleComparatorEqual postproccesedSimilarity","[1] BookAuthorComparatorJaccard record1Value","[1] BookAuthorComparatorJaccard record2Value","[1] BookAuthorComparatorJaccard record1PreprocessedValue","[1] BookAuthorComparatorJaccard record2PreprocessedValue","[1] BookAuthorComparatorJaccard similarity","[1] BookAuthorComparatorJaccard postproccesedSimilarity","[2] BookAuthorComparatorLevenshtein record1Value","[2] BookAuthorComparatorLevenshtein record2Value","[2] BookAuthorComparatorLevenshtein record1PreprocessedValue","[2] BookAuthorComparatorLevenshtein record2PreprocessedValue","[2] BookAuthorComparatorLevenshtein similarity","[2] BookAuthorComparatorLevenshtein postproccesedSimilarity","[3] BookPublisherComparatorJaccard record1Value","[3] BookPublisherComparatorJaccard record2Value","[3] BookPublisherComparatorJaccard record1PreprocessedValue","[3] BookPublisherComparatorJaccard record2PreprocessedValue","[3] BookPublisherComparatorJaccard similarity","[3] BookPublisherComparatorJaccard postproccesedSimilarity","[4] BookPublisherComparatorLevenshtein record1Value","[4] BookPublisherComparatorLevenshtein record2Value","[4] BookPublisherComparatorLevenshtein record1PreprocessedValue","[4] BookPublisherComparatorLevenshtein record2PreprocessedValue","[4] BookPublisherComparatorLevenshtein similarity","[4] BookPublisherComparatorLevenshtein postproccesedSimilarity","[5] BookPageComparator100Page record1Value","[5] BookPageComparator100Page record2Value","[5] BookPageComparator100Page record1PreprocessedValue","[5] BookPageComparator100Page record2PreprocessedValue","[5] BookPageComparator100Page similarity","[5] BookPageComparator100Page postproccesedSimilarity","[6] BookPageComparator50Page record1Value","[6] BookPageComparator50Page record2Value","[6] BookPageComparator50Page record1PreprocessedValue","[6] BookPageComparator50Page record2PreprocessedValue","[6] BookPageComparator50Page similarity","[6] BookPageComparator50Page postproccesedSimilarity"
"WekaMatchingRule","recommendation_191637","goodreads_25076","0.06447831184056271","0","24 hours","24 hours","24 hours","24 hours","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Margaret Mahy","Greg Iles","Margaret Mahy","Greg Iles","0.3076923076923077","0.0","simon pulse",,"simon pulse",,"0.0","0.0","simon pulse",,"simon pulse",,"0.0","0.0","0","448","0","448","0.0","0.0","0","448","0","448","0.0","0.0"
"WekaMatchingRule","recommendation_193803","goodreads_28210","0.06447831184056271","0","expiation","expiation","expiation","expiation","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Patricia MacDonald","Ian McEwan","Patricia MacDonald","Ian McEwan","0.2777777777777778","0.0","lgf",,"lgf",,"0.0","0.0","lgf",,"lgf",,"0.0","0.0","0","496","0","496","0.0","0.0","0","496","0","496","0.0","0.0"
"WekaMatchingRule","recommendation_261415","goodreads_41365","0.06447831184056271","0","mag","mag","mag","mag","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","James Sorel-Cameron","John Fowles","James Sorel-Cameron","John Fowles","0.26315789473684215","0.0","time warner books uk",,"time warner books uk",,"0.0","0.0","time warner books uk",,"time warner books uk",,"0.0","0.0","0","767","0","767","0.0","0.0","0","767","0","767","0.0","0.0"
"WekaMatchingRule","recommendation_116582","goodreads_27382","0.06447831184056271","0","the first time","the first time","the first time","the first time","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Ann Reit","Joy Fielding","Ann Reit","Joy Fielding","0.25","0.0","laurel-leaf books",,"laurel-leaf books",,"0.0","0.0","laurel-leaf books",,"laurel-leaf books",,"0.0","0.0","0","512","0","512","0.0","0.0","0","512","0","512","0.0","0.0"
"WekaMatchingRule","recommendation_215958","goodreads_30621","0.06447831184056271","0","the wine-dark sea","the wine-dark sea","the wine-dark sea","the wine-dark sea","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Patrick O'Brian","Robert Aickman","Patrick O'Brian","Robert Aickman","0.19999999999999996","0.0","w. w. norton &amp; company",,"w. w. norton &amp; company",,"0.0","0.0","w. w. norton &amp; company",,"w. w. norton &amp; company",,"0.0","0.0","0","452","0","452","0.0","0.0","0","452","0","452","0.0","0.0"
"WekaMatchingRule","recommendation_33341","goodreads_181","0.06447831184056271","1","alice in wonderland","alice in wonderland","alice in wonderland","alice in wonderland","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Lewis Carroll","Jane Carruth","Lewis Carroll","Jane Carruth","0.3846153846153846","0.0","ntc/contemporary publishing company",,"ntc/contemporary publishing company",,"0.0","0.0","ntc/contemporary publishing company",,"ntc/contemporary publishing company",,"0.0","0.0","0","92","0","92","0.07999999999999996","0.07999999999999996","0","92","0","92","0.0","0.0"
"WekaMatchingRule","recommendation_261186","goodreads_27291","0.06447831184056271","0","pearl","pearl","pearl","pearl","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Lynn Crosbie","Mary Gordon","Lynn Crosbie","Mary Gordon","0.16666666666666663","0.0","stoddart",,"stoddart",,"0.0","0.0","stoddart",,"stoddart",,"0.0","0.0","0","368","0","368","0.0","0.0","0","368","0","368","0.0","0.0"
"WekaMatchingRule","recommendation_22294","goodreads_1679","0.06447831184056271","0","strange angels","strange angels","strange angels","strange angels","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Kathe Koja","Lili St. Crow","Kathe Koja","Lili St. Crow","0.07692307692307687","0.0","dell publishing company",,"dell publishing company",,"0.0","0.0","dell publishing company",,"dell publishing company",,"0.0","0.0","0","293","0","293","0.0","0.0","0","293","0","293","0.0","0.0"
"WekaMatchingRule","recommendation_5976","goodreads_51880","0.9391025641025641","0","real murders","real murders","real murders","real murders","1.0","1.0","Richard Harris","Charlaine Harris","Richard Harris","Charlaine Harris","0.3333333333333333","0.0","Richard Harris","Charlaine Harris","Richard Harris","Charlaine Harris","0.5625","1.0","worldwide library",,"worldwide library",,"0.0","0.0","worldwide library",,"worldwide library",,"0.0","0.0","0","175","0","175","0.0","0.0","0","175","0","175","0.0","0.0"
"WekaMatchingRule","recommendation_3813","goodreads_4613","0.9391025641025641","1","the dwarf","the dwarf","the dwarf","the dwarf","1.0","1.0","Par Lagerkvist","Pär Lagerkvist","Par Lagerkvist","Pär Lagerkvist","0.3333333333333333","0.0","Par Lagerkvist","Pär Lagerkvist","Par Lagerkvist","Pär Lagerkvist","0.9285714285714286","1.0","hill and wang",,"hill and wang",,"0.0","0.0","hill and wang",,"hill and wang",,"0.0","0.0","0","228","0","228","0.0","0.0","0","228","0","228","0.0","0.0"
"WekaMatchingRule","recommendation_218574","goodreads_45659","0.06447831184056271","0","cloud nine","cloud nine","cloud nine","cloud nine","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Caryl Churchill","Luanne Rice","Caryl Churchill","Luanne Rice","0.19999999999999996","0.0","routledge",,"routledge",,"0.0","0.0","routledge",,"routledge",,"0.0","0.0","0","368","0","368","0.0","0.0","0","368","0","368","0.0","0.0"
"WekaMatchingRule","recommendation_263207","goodreads_46444","0.06447831184056271","0","second nature","second nature","second nature","second nature","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Nora Roberts","Jae","Nora Roberts","Jae","0.16666666666666663","0.0","silhouette",,"silhouette",,"0.0","0.0","silhouette",,"silhouette",,"0.0","0.0","0","606","0","606","0.0","0.0","0","606","0","606","0.0","0.0"
"WekaMatchingRule","recommendation_124779","goodreads_41055","0.06447831184056271","0","unseen","unseen","unseen","unseen","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Paul Jennings","Rachel Caine","Paul Jennings","Rachel Caine","0.23076923076923073","0.0","puffin",,"puffin",,"0.0","0.0","puffin",,"puffin",,"0.0","0.0","0","304","0","304","0.0","0.0","0","304","0","304","0.0","0.0"
"WekaMatchingRule","recommendation_25947","goodreads_29503","0.06447831184056271","0","the winter people","the winter people","the winter people","the winter people","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","John Ehle","Jennifer  McMahon","John Ehle","Jennifer  McMahon","0.23529411764705888","0.0","harpercollins",,"harpercollins",,"0.0","0.0","harpercollins",,"harpercollins",,"0.0","0.0","0","11","0","11","0.89","0.89","0","11","0","11","0.78","0.78"
"WekaMatchingRule","recommendation_266161","goodreads_26187","0.06447831184056271","0","personal injuries","personal injuries","personal injuries","personal injuries","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Scott Turow","Vincent L. Scarsella","Scott Turow","Vincent L. Scarsella","0.19999999999999996","0.0","random house audio",,"random house audio",,"0.0","0.0","random house audio",,"random house audio",,"0.0","0.0","0","269","0","269","0.0","0.0","0","269","0","269","0.0","0.0"
"WekaMatchingRule","recommendation_187083","goodreads_32154","0.06447831184056271","0","dead even","dead even","dead even","dead even","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","MARIAH STEWART","Brad Meltzer","MARIAH STEWART","Brad Meltzer","0.2142857142857143","0.0","ballantine books",,"ballantine books",,"0.0","0.0","ballantine books",,"ballantine books",,"0.0","0.0","0","512","0","512","0.0","0.0","0","512","0","512","0.0","0.0"
"WekaMatchingRule","recommendation_2481","goodreads_12743","0.9391025641025641","1","creative visualization: use the power of your imagination to create what you want in your life","creative visualization: use the power of your imagination to create what you want in your life","creative visualization: use the power of your imagination to create what you want in your life","creative visualization: use the power of your imagination to create what you want in your life","1.0","1.0","Shakti Gawain","Shakti Gawain","Shakti Gawain","Shakti Gawain","1.0","1.0","Shakti Gawain","Shakti Gawain","Shakti Gawain","Shakti Gawain","1.0","1.0","new world library",,"new world library",,"0.0","0.0","new world library",,"new world library",,"0.0","0.0","0","192","0","192","0.0","0.0","0","192","0","192","0.0","0.0"
"WekaMatchingRule","recommendation_78470","goodreads_8352","0.06447831184056271","1","alexander: child of a dream","alexander: child of a dream","alexander: child of a dream","alexander: child of a dream","1.0","1.0","Manfredi Valerio Massimo","Valerio Massimo Manfredi","Manfredi Valerio Massimo","Valerio Massimo Manfredi","1.0","1.0","Manfredi Valerio Massimo","Valerio Massimo Manfredi","Manfredi Valerio Massimo","Valerio Massimo Manfredi","0.29166666666666663","0.0","pan macmillan",,"pan macmillan",,"0.0","0.0","pan macmillan",,"pan macmillan",,"0.0","0.0","0","368","0","368","0.0","0.0","0","368","0","368","0.0","0.0"
"WekaMatchingRule","recommendation_76838","goodreads_3995","0.06447831184056271","0","open house","open house","open house","open house","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Jill Mansell","Elizabeth Berg","Jill Mansell","Elizabeth Berg","0.1428571428571429","0.0","transworld publishers ltd",,"transworld publishers ltd",,"0.0","0.0","transworld publishers ltd",,"transworld publishers ltd",,"0.0","0.0","0","272","0","272","0.0","0.0","0","272","0","272","0.0","0.0"
"WekaMatchingRule","recommendation_237144","goodreads_40575","0.06447831184056271","0","slow burn","slow burn","slow burn","slow burn","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Roxanne Longstreet","Julie Garwood","Roxanne Longstreet","Julie Garwood","0.16666666666666663","0.0","pinnacle books",,"pinnacle books",,"0.0","0.0","pinnacle books",,"pinnacle books",,"0.0","0.0","0","424","0","424","0.0","0.0","0","424","0","424","0.0","0.0"
"WekaMatchingRule","recommendation_134632","goodreads_50130","0.06447831184056271","0","the jungle book","the jungle book","the jungle book","the jungle book","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Rudyard Kipling","Walt Disney Company","Rudyard Kipling","Walt Disney Company","0.1578947368421053","0.0","little brown &amp; co",,"little brown &amp; co",,"0.0","0.0","little brown &amp; co",,"little brown &amp; co",,"0.0","0.0","0","96","0","96","0.040000000000000036","0.040000000000000036","0","96","0","96","0.0","0.0"
"WekaMatchingRule","recommendation_102122","goodreads_9654","0.06447831184056271","0","the vow","the vow","the vow","the vow","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Lindsay Chase","Kim Carpenter","Lindsay Chase","Kim Carpenter","0.15384615384615385","0.0","diamond/charter",,"diamond/charter",,"0.0","0.0","diamond/charter",,"diamond/charter",,"0.0","0.0","0","240","0","240","0.0","0.0","0","240","0","240","0.0","0.0"
"WekaMatchingRule","recommendation_53512","goodreads_7103","0.06447831184056271","0","when lightning strikes","when lightning strikes","when lightning strikes","when lightning strikes","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Kristin Hannah","Jenny Carroll","Kristin Hannah","Jenny Carroll","0.0714285714285714","0.0","ballantine books",,"ballantine books",,"0.0","0.0","ballantine books",,"ballantine books",,"0.0","0.0","0","266","0","266","0.0","0.0","0","266","0","266","0.0","0.0"
"WekaMatchingRule","recommendation_40009","goodreads_6835","0.06447831184056271","0","the doll","the doll","the doll","the doll","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Josh Webster","Bolesław Prus","Josh Webster","Bolesław Prus","0.15384615384615385","0.0","kensington pub corp (mm)",,"kensington pub corp (mm)",,"0.0","0.0","kensington pub corp (mm)",,"kensington pub corp (mm)",,"0.0","0.0","0","702","0","702","0.0","0.0","0","702","0","702","0.0","0.0"
"WekaMatchingRule","recommendation_25669","goodreads_43278","0.9391025641025641","1","rapture in death","rapture in death","rapture in death","rapture in death","1.0","1.0","J. D. Robb","J.D. Robb","J. D. Robb","J.D. Robb","1.0","1.0","J. D. Robb","J.D. Robb","J. D. Robb","J.D. Robb","0.9","1.0","berkley publishing group",,"berkley publishing group",,"0.0","0.0","berkley publishing group",,"berkley publishing group",,"0.0","0.0","0","9","0","9","0.91","0.91","0","9","0","9","0.8200000000000001","0.8200000000000001"
"WekaMatchingRule","recommendation_113326","goodreads_18309","0.06447831184056271","0","little girl lost","little girl lost","little girl lost","little girl lost","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Joan Merriam","Anonymous","Joan Merriam","Anonymous","0.16666666666666663","0.0","pinnacle books",,"pinnacle books",,"0.0","0.0","pinnacle books",,"pinnacle books",,"0.0","0.0","0","89","0","89","0.10999999999999999","0.10999999999999999","0","89","0","89","0.0","0.0"
"WekaMatchingRule","recommendation_74660","goodreads_51564","0.06447831184056271","0","dust","dust","dust","dust","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Charles Pellegrino","Arthur Slade","Charles Pellegrino","Arthur Slade","0.16666666666666663","0.0","eos",,"eos",,"0.0","0.0","eos",,"eos",,"0.0","0.0","0","192","0","192","0.0","0.0","0","192","0","192","0.0","0.0"
"WekaMatchingRule","recommendation_182735","goodreads_52298","0.9391025641025641","1","sphere","sphere","sphere","sphere","1.0","1.0","Michael Crichton","Michael Crichton","Michael Crichton","Michael Crichton","1.0","1.0","Michael Crichton","Michael Crichton","Michael Crichton","Michael Crichton","1.0","1.0","ballantine books",,"ballantine books",,"0.0","0.0","ballantine books",,"ballantine books",,"0.0","0.0","0","371","0","371","0.0","0.0","0","371","0","371","0.0","0.0"
"WekaMatchingRule","recommendation_84905","goodreads_38939","0.06447831184056271","0","winter rose","winter rose","winter rose","winter rose","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Patricia A. McKillip","Nora Roberts","Patricia A. McKillip","Nora Roberts","0.15000000000000002","0.0","ace books",,"ace books",,"0.0","0.0","ace books",,"ace books",,"0.0","0.0","0","0","0","0","1.0","1.0","0","0","0","0","1.0","1.0"
"WekaMatchingRule","recommendation_11542","goodreads_7843","0.9391025641025641","1","the mistress of spices","the mistress of spices","the mistress of spices","the mistress of spices","1.0","1.0","Chitra Banerjee Divakaruni","Chitra Banerjee Divakaruni","Chitra Banerjee Divakaruni","Chitra Banerjee Divakaruni","1.0","1.0","Chitra Banerjee Divakaruni","Chitra Banerjee Divakaruni","Chitra Banerjee Divakaruni","Chitra Banerjee Divakaruni","1.0","1.0","anchor",,"anchor",,"0.0","0.0","anchor",,"anchor",,"0.0","0.0","0","338","0","338","0.0","0.0","0","338","0","338","0.0","0.0"
"WekaMatchingRule","recommendation_4980","goodreads_53428","0.06447831184056271","0","house of illusions","house of illusions","house of illusions","house of illusions","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Ruby Jensen","Pauline Gedge","Ruby Jensen","Pauline Gedge","0.23076923076923073","0.0","zebra books",,"zebra books",,"0.0","0.0","zebra books",,"zebra books",,"0.0","0.0","0","436","0","436","0.0","0.0","0","436","0","436","0.0","0.0"
"WekaMatchingRule","recommendation_128486","goodreads_43745","0.06447831184056271","0","at risk","at risk","at risk","at risk","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Kit Ehrman","Alice Hoffman","Kit Ehrman","Alice Hoffman","0.3846153846153846","0.0","poisoned pen press",,"poisoned pen press",,"0.0","0.0","poisoned pen press",,"poisoned pen press",,"0.0","0.0","0","272","0","272","0.0","0.0","0","272","0","272","0.0","0.0"
"WekaMatchingRule","recommendation_52672","goodreads_12489","0.9391025641025641","1","i am a cat","i am a cat","i am a cat","i am a cat","1.0","1.0","Soseki Natsume","Sōseki Natsume","Soseki Natsume","Sōseki Natsume","0.3333333333333333","0.0","Soseki Natsume","Sōseki Natsume","Soseki Natsume","Sōseki Natsume","0.9285714285714286","1.0","tuttle publishing",,"tuttle publishing",,"0.0","0.0","tuttle publishing",,"tuttle publishing",,"0.0","0.0","0","480","0","480","0.0","0.0","0","480","0","480","0.0","0.0"
"WekaMatchingRule","recommendation_180713","goodreads_27032","0.06447831184056271","0","the best laid plans","the best laid plans","the best laid plans","the best laid plans","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Gail Parent","Terry Fallis","Gail Parent","Terry Fallis","0.16666666666666663","0.0","ballantine books",,"ballantine books",,"0.0","0.0","ballantine books",,"ballantine books",,"0.0","0.0","0","314","0","314","0.0","0.0","0","314","0","314","0.0","0.0"
"WekaMatchingRule","recommendation_44287","goodreads_34341","0.06447831184056271","0","street dreams","street dreams","street dreams","street dreams","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Faye Kellerman","K'wan","Faye Kellerman","K'wan","0.2142857142857143","0.0","warner vision",,"warner vision",,"0.0","0.0","warner vision",,"warner vision",,"0.0","0.0","0","320","0","320","0.0","0.0","0","320","0","320","0.0","0.0"
"WekaMatchingRule","recommendation_234265","goodreads_38351","0.9391025641025641","1","interior castle","interior castle","interior castle","interior castle","1.0","1.0","St. Teresa of Avila","Teresa of Ávila","St. Teresa of Avila","Teresa of Ávila","0.4","0.0","St. Teresa of Avila","Teresa of Ávila","St. Teresa of Avila","Teresa of Ávila","0.736842105263158","1.0","image",,"image",,"0.0","0.0","image",,"image",,"0.0","0.0","0","301","0","301","0.0","0.0","0","301","0","301","0.0","0.0"
