id_recommendation,id_goodreads,value
recommendation_216233,goodreads_17926,1
recommendation_255331,goodreads_52615,1
recommendation_6791,goodreads_9323,1
recommendation_62696,goodreads_4685,1
recommendation_13392,goodreads_290,1
recommendation_147390,goodreads_53079,1
recommendation_250294,goodreads_8865,1
recommendation_19503,goodreads_14804,1
recommendation_101854,goodreads_451,1
recommendation_75504,goodreads_6977,1
recommendation_177911,goodreads_14596,1
recommendation_2603,goodreads_50239,1
recommendation_48878,goodreads_31651,1
recommendation_40066,goodreads_10162,1
recommendation_91493,goodreads_34542,1
recommendation_7413,goodreads_27641,1
recommendation_149358,goodreads_6568,1
recommendation_52244,goodreads_15933,1
recommendation_220804,goodreads_16200,1
recommendation_25242,goodreads_31002,1
recommendation_111765,goodreads_49775,1
recommendation_268663,goodreads_4246,1
recommendation_147239,goodreads_47792,1
recommendation_12775,goodreads_482,1
recommendation_122085,goodreads_35709,1
recommendation_42352,goodreads_164,1
recommendation_76,goodreads_29747,1
recommendation_176444,goodreads_27954,1
recommendation_239800,goodreads_10559,1
recommendation_25433,goodreads_42232,1
recommendation_72805,goodreads_39161,1
recommendation_140648,goodreads_34869,1
recommendation_179771,goodreads_1643,1
recommendation_197946,goodreads_23118,1
recommendation_261414,goodreads_38512,1
recommendation_107451,goodreads_48772,1
recommendation_32677,goodreads_1949,1
recommendation_13862,goodreads_24441,1
recommendation_105595,goodreads_14929,1
recommendation_202948,goodreads_2688,1
recommendation_169847,goodreads_45728,1
recommendation_35326,goodreads_388,1
recommendation_10144,goodreads_3490,1
recommendation_184281,goodreads_41232,1
recommendation_177875,goodreads_885,1
recommendation_119693,goodreads_8730,1
recommendation_246814,goodreads_18803,1
recommendation_109972,goodreads_5952,1
recommendation_767,goodreads_15187,1
recommendation_21181,goodreads_5523,1
recommendation_474,goodreads_45659,1
recommendation_171483,goodreads_14331,1
recommendation_9583,goodreads_14591,1
recommendation_141219,goodreads_14804,1
recommendation_170655,goodreads_26559,1
recommendation_105626,goodreads_21470,1
recommendation_164832,goodreads_13400,1
recommendation_246392,goodreads_15631,1
recommendation_174567,goodreads_9614,1
recommendation_55602,goodreads_22093,1
recommendation_128839,goodreads_14881,1
recommendation_162034,goodreads_853,1
recommendation_18288,goodreads_21440,1
recommendation_54967,goodreads_5952,1
recommendation_16825,goodreads_32642,1
recommendation_139767,goodreads_300,1
recommendation_49688,goodreads_41394,1
recommendation_264029,goodreads_7600,1
recommendation_90590,goodreads_35419,1
recommendation_154038,goodreads_9462,1
recommendation_3005,goodreads_32613,1
recommendation_205404,goodreads_36540,1
recommendation_49535,goodreads_31117,1
recommendation_213871,goodreads_5255,1
recommendation_79780,goodreads_5294,1
recommendation_78808,goodreads_35091,1
recommendation_204846,goodreads_50660,1
recommendation_86484,goodreads_21440,1
recommendation_184973,goodreads_2224,1
recommendation_132892,goodreads_7000,1
recommendation_121605,goodreads_10992,1
recommendation_811,goodreads_50210,1
recommendation_71719,goodreads_50709,1
recommendation_238142,goodreads_6116,1
recommendation_152414,goodreads_35726,1
recommendation_172243,goodreads_10375,1
recommendation_22979,goodreads_14031,1
recommendation_45369,goodreads_44664,1
recommendation_24537,goodreads_1836,1
recommendation_105239,goodreads_13168,1
recommendation_73102,goodreads_44021,1
recommendation_54068,goodreads_8863,1
recommendation_13793,goodreads_35525,1
recommendation_12836,goodreads_754,1
recommendation_130802,goodreads_33915,1
recommendation_18689,goodreads_36491,1
recommendation_8041,goodreads_33579,1
recommendation_28481,goodreads_33520,1
recommendation_103716,goodreads_49626,1
recommendation_52201,goodreads_29770,1
recommendation_86162,goodreads_52276,1
recommendation_15838,goodreads_28179,1
recommendation_91351,goodreads_24099,1
recommendation_52542,goodreads_21583,1
recommendation_58123,goodreads_4651,1
recommendation_52725,goodreads_3457,1
recommendation_51512,goodreads_13004,1
recommendation_60926,goodreads_25415,1
recommendation_141385,goodreads_5253,1
recommendation_258733,goodreads_40019,1
recommendation_114315,goodreads_13505,1
recommendation_1483,goodreads_8657,1
recommendation_85791,goodreads_2538,1
recommendation_251757,goodreads_40888,1
recommendation_219762,goodreads_37073,1
recommendation_63210,goodreads_39807,1
recommendation_54074,goodreads_30252,1
recommendation_6149,goodreads_16589,1
recommendation_8986,goodreads_22091,1
recommendation_52377,goodreads_1360,1
recommendation_179758,goodreads_34393,1
recommendation_19773,goodreads_9401,1
recommendation_1062,goodreads_27960,1
recommendation_198162,goodreads_30151,1
recommendation_66802,goodreads_26962,1
recommendation_105402,goodreads_31481,1
recommendation_75378,goodreads_48514,1
recommendation_223926,goodreads_2805,1
recommendation_202688,goodreads_52105,1
recommendation_12109,goodreads_51816,1
recommendation_266134,goodreads_9812,1
recommendation_188038,goodreads_49683,1
recommendation_38990,goodreads_1617,1
recommendation_167315,goodreads_53325,1
recommendation_74485,goodreads_41071,1
recommendation_21203,goodreads_37381,1
recommendation_23966,goodreads_3228,1
recommendation_267532,goodreads_6803,1
recommendation_6745,goodreads_21750,1
recommendation_158829,goodreads_21,1
recommendation_5578,goodreads_26679,1
recommendation_32003,goodreads_36664,1
recommendation_57399,goodreads_53405,1
recommendation_78782,goodreads_2525,1
recommendation_221348,goodreads_22618,1
recommendation_61799,goodreads_5688,1
recommendation_234453,goodreads_18,1
recommendation_13651,goodreads_3426,1
recommendation_46620,goodreads_48336,1
recommendation_50438,goodreads_25999,1
recommendation_1835,goodreads_47924,1
recommendation_112498,goodreads_41610,1
recommendation_87188,goodreads_14258,1
recommendation_21236,goodreads_37152,1
recommendation_112341,goodreads_32614,1
recommendation_10638,goodreads_8386,1
recommendation_76837,goodreads_9205,1
recommendation_94649,goodreads_9072,1
recommendation_6843,goodreads_51050,1
recommendation_245154,goodreads_42323,1
recommendation_110729,goodreads_42827,1
recommendation_218532,goodreads_11476,1
recommendation_203111,goodreads_21750,1
recommendation_269339,goodreads_9988,1
recommendation_13012,goodreads_370,1
recommendation_93218,goodreads_15974,1
recommendation_13432,goodreads_41812,1
recommendation_157356,goodreads_14061,1
recommendation_90284,goodreads_2184,1
recommendation_166917,goodreads_44669,1
recommendation_51626,goodreads_29711,1
recommendation_140344,goodreads_20074,1
recommendation_19998,goodreads_48755,1
recommendation_93559,goodreads_6292,1
recommendation_221466,goodreads_37324,1
recommendation_8422,goodreads_40948,1
recommendation_63618,goodreads_8303,1
recommendation_45417,goodreads_5565,1
recommendation_75020,goodreads_345,1
recommendation_60362,goodreads_44630,1
recommendation_216280,goodreads_6721,1
recommendation_154902,goodreads_11043,1
recommendation_64167,goodreads_5033,1
recommendation_2570,goodreads_3479,1
recommendation_14260,goodreads_23733,1
recommendation_64934,goodreads_38728,1
recommendation_42192,goodreads_42342,1
recommendation_2014,goodreads_3581,1
recommendation_37471,goodreads_3433,1
recommendation_205562,goodreads_3566,1
recommendation_150155,goodreads_10771,1
recommendation_198773,goodreads_12769,1
recommendation_5029,goodreads_4591,1
recommendation_26480,goodreads_48110,1
recommendation_253896,goodreads_11613,1
recommendation_56878,goodreads_4832,1
recommendation_255086,goodreads_7045,1
recommendation_55477,goodreads_1905,1
recommendation_1267,goodreads_49249,1
recommendation_58256,goodreads_51542,1
recommendation_6846,goodreads_37949,1
recommendation_13474,goodreads_50368,1
recommendation_58388,goodreads_630,1
recommendation_98431,goodreads_24168,1
recommendation_221565,goodreads_53,1
recommendation_147546,goodreads_23011,1
recommendation_32649,goodreads_21582,1
recommendation_61409,goodreads_38828,1
recommendation_241884,goodreads_49340,1
recommendation_214069,goodreads_4023,1
recommendation_8788,goodreads_1868,1
recommendation_142277,goodreads_78,1
recommendation_180389,goodreads_1100,1
recommendation_76400,goodreads_7643,1
recommendation_20472,goodreads_234,1
recommendation_66261,goodreads_37650,1
recommendation_41724,goodreads_38610,1
recommendation_12069,goodreads_8892,1
recommendation_243213,goodreads_53696,1
recommendation_263453,goodreads_49954,1
recommendation_91692,goodreads_14918,1
recommendation_649,goodreads_13594,1
recommendation_47927,goodreads_24099,1
recommendation_116571,goodreads_14265,1
recommendation_101189,goodreads_33515,1
recommendation_214577,goodreads_35576,1
recommendation_194965,goodreads_1231,1
recommendation_48614,goodreads_23921,1
recommendation_4863,goodreads_14495,1
recommendation_44600,goodreads_5992,1
recommendation_164263,goodreads_24510,1
recommendation_12254,goodreads_28327,1
recommendation_52626,goodreads_9713,1
recommendation_30114,goodreads_45666,1
recommendation_10388,goodreads_5290,1
recommendation_46841,goodreads_10657,1
recommendation_38016,goodreads_6753,1
recommendation_20847,goodreads_48107,1
recommendation_245464,goodreads_39737,1
recommendation_171722,goodreads_16686,1
recommendation_8188,goodreads_13243,1
recommendation_116831,goodreads_18131,1
recommendation_205896,goodreads_52903,1
recommendation_214227,goodreads_6938,1
recommendation_43622,goodreads_24338,1
recommendation_3342,goodreads_28086,1
recommendation_69145,goodreads_7103,1
recommendation_176,goodreads_383,1
recommendation_10757,goodreads_42909,1
recommendation_129861,goodreads_29063,1
recommendation_270602,goodreads_34620,1
recommendation_5351,goodreads_1955,1
recommendation_42448,goodreads_976,1
recommendation_34076,goodreads_44353,1
recommendation_177048,goodreads_16358,1
recommendation_93390,goodreads_15690,1
recommendation_4478,goodreads_19269,1
recommendation_21645,goodreads_35509,1
recommendation_2988,goodreads_1653,1
recommendation_111192,goodreads_22368,1
recommendation_70685,goodreads_38044,1
recommendation_48151,goodreads_1591,1
recommendation_38587,goodreads_52826,1
recommendation_125090,goodreads_39780,1
recommendation_148197,goodreads_49844,1
recommendation_93951,goodreads_7496,1
recommendation_74350,goodreads_45537,1
recommendation_111293,goodreads_15738,1
recommendation_130084,goodreads_138,1
recommendation_66946,goodreads_44,1
recommendation_52106,goodreads_35,1
recommendation_45056,goodreads_14113,1
recommendation_18341,goodreads_20642,1
recommendation_28289,goodreads_50064,1
recommendation_86690,goodreads_35067,1
recommendation_28913,goodreads_21838,1
recommendation_251044,goodreads_11852,1
recommendation_73933,goodreads_51785,1
recommendation_20712,goodreads_14812,1
recommendation_35555,goodreads_39161,1
recommendation_129641,goodreads_43968,1
recommendation_171528,goodreads_10028,1
recommendation_176691,goodreads_49626,1
recommendation_50666,goodreads_43732,1
recommendation_14059,goodreads_50217,1
recommendation_165517,goodreads_53563,1
recommendation_56529,goodreads_6373,1
recommendation_27650,goodreads_32447,1
recommendation_140626,goodreads_2972,1
recommendation_105586,goodreads_45745,1
recommendation_115490,goodreads_52156,1
recommendation_118626,goodreads_3332,1
recommendation_6410,goodreads_41028,1
recommendation_111990,goodreads_9239,1
recommendation_151170,goodreads_32035,1
recommendation_139747,goodreads_44502,1
recommendation_157449,goodreads_8587,1
recommendation_214546,goodreads_1389,1
recommendation_8359,goodreads_8818,1
recommendation_22971,goodreads_14936,1
recommendation_9271,goodreads_200,1
recommendation_265436,goodreads_29710,1
recommendation_16546,goodreads_2190,1
recommendation_36997,goodreads_23412,1
recommendation_100786,goodreads_3582,1
recommendation_204254,goodreads_1442,1
recommendation_23360,goodreads_21204,1
recommendation_1112,goodreads_9973,1
recommendation_76162,goodreads_15456,1
recommendation_212736,goodreads_47572,1
recommendation_72382,goodreads_14411,1
recommendation_81029,goodreads_53499,1
recommendation_131537,goodreads_11634,1
recommendation_33434,goodreads_157,1
recommendation_42542,goodreads_49798,1
recommendation_20013,goodreads_1893,1
recommendation_212546,goodreads_9052,1
recommendation_209686,goodreads_22430,1
recommendation_30440,goodreads_31479,1
recommendation_132474,goodreads_3291,1
recommendation_210760,goodreads_46003,1
recommendation_52957,goodreads_46304,1
recommendation_247,goodreads_50789,1
recommendation_43182,goodreads_9742,1
recommendation_63710,goodreads_9109,1
recommendation_30429,goodreads_222,1
recommendation_242990,goodreads_1827,1
recommendation_162242,goodreads_14931,1
recommendation_57694,goodreads_3,1
recommendation_190095,goodreads_52472,1
recommendation_129783,goodreads_10860,1
recommendation_22219,goodreads_22631,1
recommendation_17813,goodreads_11634,1
recommendation_211835,goodreads_9340,1
recommendation_6843,goodreads_50236,1
recommendation_4478,goodreads_29735,1
recommendation_119540,goodreads_13227,1
recommendation_12358,goodreads_23911,1
recommendation_40974,goodreads_49653,1
recommendation_179564,goodreads_480,1
recommendation_131894,goodreads_46217,1
recommendation_225393,goodreads_20107,1
recommendation_85600,goodreads_159,1
recommendation_124063,goodreads_5413,1
recommendation_5555,goodreads_7482,1
recommendation_148743,goodreads_485,1
recommendation_199169,goodreads_3740,1
recommendation_143982,goodreads_10401,1
recommendation_3163,goodreads_11869,1
recommendation_15819,goodreads_3155,1
recommendation_43662,goodreads_1381,1
recommendation_8367,goodreads_8959,1
recommendation_41763,goodreads_13362,1
recommendation_21026,goodreads_3770,1
recommendation_105610,goodreads_3983,1
recommendation_2201,goodreads_49301,1
recommendation_66030,goodreads_13075,1
recommendation_44713,goodreads_2381,1
recommendation_205372,goodreads_22777,1
recommendation_105687,goodreads_14,1
recommendation_55602,goodreads_22072,1
recommendation_208,goodreads_3160,1
recommendation_173887,goodreads_30232,1
recommendation_29085,goodreads_7809,1
recommendation_12742,goodreads_35820,1
recommendation_35808,goodreads_45686,1
recommendation_136526,goodreads_15498,1
recommendation_21566,goodreads_37229,1
recommendation_22279,goodreads_48872,1
recommendation_9530,goodreads_8032,1
recommendation_63056,goodreads_28086,1
recommendation_182702,goodreads_9521,1
recommendation_226891,goodreads_51867,1
recommendation_75558,goodreads_51122,1
recommendation_33386,goodreads_21727,1
recommendation_202907,goodreads_51665,1
recommendation_34235,goodreads_47727,1
